step_reverse,layer,depth,metric,image_index,value
22,features.5.25,34,L2,8,161862.046875
22,features.5.25,34,L2,9,148929.859375
22,features.5.25,34,L2,10,166536.828125
22,features.5.25,34,L2,11,183065.765625
22,features.5.25,34,L2,12,150495.59375
22,features.5.25,34,L2,13,116844.1328125
22,features.5.25,34,L2,14,115805.265625
22,features.5.25,34,L2,15,178646.296875
22,features.5.25,34,L2,16,200633.484375
22,features.5.25,34,L2,17,212873.671875
22,features.5.25,34,L2,18,147091.015625
22,features.5.25,34,L2,19,168757.90625
22,features.5.25,34,L2,20,154633.15625
22,features.5.25,34,L2,21,159051.5625
22,features.5.25,34,L2,22,173507.25
22,features.5.25,34,L2,23,144692.21875
22,features.5.25,34,L2,24,153949.140625
22,features.5.25,34,L2,25,158420.59375
22,features.5.25,34,L2,26,188443.484375
22,features.5.25,34,L2,27,114879.6015625
22,features.5.25,34,L2,28,125664.796875
22,features.5.25,34,L2,29,181499.5
22,features.5.25,34,L2_normalized,0,2.0988333225250244
22,features.5.25,34,L2_normalized,1,2.0024988651275635
22,features.5.25,34,L2_normalized,2,2.078852415084839
22,features.5.25,34,L2_normalized,3,1.9648528099060059
22,features.5.25,34,L2_normalized,4,1.94644033908844
22,features.5.25,34,L2_normalized,5,1.984074592590332
22,features.5.25,34,L2_normalized,6,2.000640630722046
22,features.5.25,34,L2_normalized,7,1.994849681854248
22,features.5.25,34,L2_normalized,8,1.9640629291534424
22,features.5.25,34,L2_normalized,9,1.9010101556777954
22,features.5.25,34,L2_normalized,10,1.9055094718933105
22,features.5.25,34,L2_normalized,11,1.9542540311813354
22,features.5.25,34,L2_normalized,12,1.893041968345642
22,features.5.25,34,L2_normalized,13,2.0062851905822754
22,features.5.25,34,L2_normalized,14,1.8623104095458984
22,features.5.25,34,L2_normalized,15,2.026238441467285
22,features.5.25,34,L2_normalized,16,2.0080525875091553
22,features.5.25,34,L2_normalized,17,2.028221607208252
22,features.5.25,34,L2_normalized,18,1.9326598644256592
22,features.5.25,34,L2_normalized,19,2.0884714126586914
22,features.5.25,34,L2_normalized,20,1.9708492755889893
22,features.5.25,34,L2_normalized,21,1.993453860282898
22,features.5.25,34,L2_normalized,22,1.9626314640045166
22,features.5.25,34,L2_normalized,23,2.0658066272735596
22,features.5.25,34,L2_normalized,24,2.0114355087280273
22,features.5.25,34,L2_normalized,25,1.9716200828552246
22,features.5.25,34,L2_normalized,26,1.9361071586608887
22,features.5.25,34,L2_normalized,27,1.817505955696106
22,features.5.25,34,L2_normalized,28,2.0750555992126465
22,features.5.25,34,L2_normalized,29,1.9808998107910156
22,features.5.25,34,cosine,0,0.006415489129722118
22,features.5.25,34,cosine,1,0.0309319868683815
22,features.5.25,34,cosine,2,-0.008773447945713997
22,features.5.25,34,cosine,3,0.023451291024684906
22,features.5.25,34,cosine,4,0.02678464911878109
22,features.5.25,34,cosine,5,0.012083092704415321
22,features.5.25,34,cosine,6,-0.0003024553880095482
22,features.5.25,34,cosine,7,0.004384979605674744
22,features.5.25,34,cosine,8,0.023701177909970284
22,features.5.25,34,cosine,9,0.04955800622701645
22,features.5.25,34,cosine,10,0.06505397707223892
22,features.5.25,34,cosine,11,0.02736414596438408
22,features.5.25,34,cosine,12,0.05652753636240959
22,features.5.25,34,cosine,13,0.02592262625694275
22,features.5.25,34,cosine,14,0.07550279796123505
22,features.5.25,34,cosine,15,0.010153220035135746
22,features.5.25,34,cosine,16,0.008917339146137238
22,features.5.25,34,cosine,17,-0.011841803789138794
22,features.5.25,34,cosine,18,0.036744728684425354
22,features.5.25,34,cosine,19,0.006777738220989704
22,features.5.25,34,cosine,20,0.016352711245417595
22,features.5.25,34,cosine,21,0.030890166759490967
22,features.5.25,34,cosine,22,0.03363252431154251
22,features.5.25,34,cosine,23,0.012936360202729702
22,features.5.25,34,cosine,24,0.02417694963514805
22,features.5.25,34,cosine,25,0.01610933430492878
22,features.5.25,34,cosine,26,0.033906396478414536
22,features.5.25,34,cosine,27,0.09525991231203079
22,features.5.25,34,cosine,28,0.0365401953458786
22,features.5.25,34,cosine,29,0.021527450531721115
22,features.5.26,35,L2,0,193598.4375
22,features.5.26,35,L2,1,161622.578125
22,features.5.26,35,L2,2,202032.671875
22,features.5.26,35,L2,3,167724.8125
22,features.5.26,35,L2,4,159361.546875
22,features.5.26,35,L2,5,176816.765625
22,features.5.26,35,L2,6,169125.578125
22,features.5.26,35,L2,7,176648.828125
22,features.5.26,35,L2,8,160046.3125
22,features.5.26,35,L2,9,147350.59375
22,features.5.26,35,L2,10,166752.8125
22,features.5.26,35,L2,11,179483.65625
22,features.5.26,35,L2,12,145806.625
22,features.5.26,35,L2,13,113674.3984375
22,features.5.26,35,L2,14,113933.21875
22,features.5.26,35,L2,15,175242.59375
22,features.5.26,35,L2,16,198646.875
22,features.5.26,35,L2,17,212928.953125
22,features.5.26,35,L2,18,145947.765625
22,features.5.26,35,L2,19,168042.421875
22,features.5.26,35,L2,20,150516.40625
22,features.5.26,35,L2,21,155140.46875
22,features.5.26,35,L2,22,170813.734375
22,features.5.26,35,L2,23,143499.875
22,features.5.26,35,L2,24,158276.109375
22,features.5.26,35,L2,25,159670.1875
22,features.5.26,35,L2,26,192482.3125
22,features.5.26,35,L2,27,115047.0625
22,features.5.26,35,L2,28,122538.7109375
22,features.5.26,35,L2,29,185082.890625
22,features.5.26,35,L2_normalized,0,2.1080877780914307
22,features.5.26,35,L2_normalized,1,2.007701873779297
22,features.5.26,35,L2_normalized,2,2.102473020553589
22,features.5.26,35,L2_normalized,3,1.9741700887680054
22,features.5.26,35,L2_normalized,4,1.9520047903060913
22,features.5.26,35,L2_normalized,5,1.9786231517791748
22,features.5.26,35,L2_normalized,6,2.004432439804077
22,features.5.26,35,L2_normalized,7,2.0011472702026367
22,features.5.26,35,L2_normalized,8,1.9681862592697144
22,features.5.26,35,L2_normalized,9,1.896660327911377
22,features.5.26,35,L2_normalized,10,1.913775086402893
22,features.5.26,35,L2_normalized,11,1.9591273069381714
22,features.5.26,35,L2_normalized,12,1.8876250982284546
22,features.5.26,35,L2_normalized,13,1.9907314777374268
22,features.5.26,35,L2_normalized,14,1.8602722883224487
22,features.5.26,35,L2_normalized,15,2.0310637950897217
22,features.5.26,35,L2_normalized,16,2.0127203464508057
22,features.5.26,35,L2_normalized,17,2.039787769317627
22,features.5.26,35,L2_normalized,18,1.9403622150421143
22,features.5.26,35,L2_normalized,19,2.091499090194702
22,features.5.26,35,L2_normalized,20,1.9644526243209839
22,features.5.26,35,L2_normalized,21,1.9874093532562256
22,features.5.26,35,L2_normalized,22,1.9608217477798462
22,features.5.26,35,L2_normalized,23,2.06781268119812
22,features.5.26,35,L2_normalized,24,2.0180957317352295
22,features.5.26,35,L2_normalized,25,1.9784595966339111
22,features.5.26,35,L2_normalized,26,1.9530620574951172
22,features.5.26,35,L2_normalized,27,1.8209103345870972
22,features.5.26,35,L2_normalized,28,2.0725414752960205
22,features.5.26,35,L2_normalized,29,2.0037944316864014
22,features.5.26,35,cosine,0,0.0020378532353788614
22,features.5.26,35,cosine,1,0.029023615643382072
22,features.5.26,35,cosine,2,-0.017519932240247726
22,features.5.26,35,cosine,3,0.019336046651005745
22,features.5.26,35,cosine,4,0.023997951298952103
22,features.5.26,35,cosine,5,0.01543637178838253
22,features.5.26,35,cosine,6,-0.002216160763055086
22,features.5.26,35,cosine,7,0.001052098348736763
22,features.5.26,35,cosine,8,0.020755037665367126
22,features.5.26,35,cosine,9,0.05179348215460777
22,features.5.26,35,cosine,10,0.06531546264886856
22,features.5.26,35,cosine,11,0.02534148097038269
22,features.5.26,35,cosine,12,0.058860160410404205
22,features.5.26,35,cosine,13,0.030034713447093964
22,features.5.26,35,cosine,14,0.07675132155418396
22,features.5.26,35,cosine,15,0.0074651543982326984
22,features.5.26,35,cosine,16,0.007437124848365784
22,features.5.26,35,cosine,17,-0.016636554151773453
22,features.5.26,35,cosine,18,0.032687582075595856
22,features.5.26,35,cosine,19,0.005667228251695633
22,features.5.26,35,cosine,20,0.01949547789990902
22,features.5.26,35,cosine,21,0.033326294273138046
22,features.5.26,35,cosine,22,0.034725166857242584
22,features.5.26,35,cosine,23,0.013522109016776085
22,features.5.26,35,cosine,24,0.02526596188545227
22,features.5.26,35,cosine,25,0.014048517681658268
22,features.5.26,35,cosine,26,0.026040617376565933
22,features.5.26,35,cosine,27,0.09539131820201874
22,features.5.26,35,cosine,28,0.039765749126672745
22,features.5.26,35,cosine,29,0.014136424288153648
22,features.6,36,L2,0,107945.734375
22,features.6,36,L2,1,88585.453125
22,features.6,36,L2,2,79056.265625
22,features.6,36,L2,3,150623.703125
22,features.6,36,L2,4,114184.1796875
22,features.6,36,L2,5,126197.1640625
22,features.6,36,L2,6,116487.3046875
22,features.6,36,L2,7,114753.0078125
22,features.6,36,L2,8,143809.78125
22,features.6,36,L2,9,116432.5234375
22,features.6,36,L2,10,94016.4609375
22,features.6,36,L2,11,124190.6796875
22,features.6,36,L2,12,136824.71875
22,features.6,36,L2,13,102930.7265625
22,features.6,36,L2,14,83256.078125
22,features.6,36,L2,15,121361.9296875
22,features.6,36,L2,16,134161.84375
22,features.6,36,L2,17,113346.8828125
22,features.6,36,L2,18,115426.8046875
22,features.6,36,L2,19,102194.59375
22,features.6,36,L2,20,91884.375
22,features.6,36,L2,21,129541.3203125
22,features.6,36,L2,22,104115.015625
22,features.6,36,L2,23,120150.2890625
22,features.6,36,L2,24,84287.9375
22,features.6,36,L2,25,100992.6640625
22,features.6,36,L2,26,87968.3984375
22,features.6,36,L2,27,103625.203125
22,features.6,36,L2,28,144062.3125
22,features.6,36,L2,29,108470.6640625
22,features.6,36,L2_normalized,0,1.984083652496338
22,features.6,36,L2_normalized,1,2.2759106159210205
22,features.6,36,L2_normalized,2,2.138779640197754
22,features.6,36,L2_normalized,3,2.0025036334991455
22,features.6,36,L2_normalized,4,2.0575456619262695
22,features.6,36,L2_normalized,5,2.0037360191345215
22,features.6,36,L2_normalized,6,2.1441736221313477
22,features.6,36,L2_normalized,7,2.0756659507751465
22,features.6,36,L2_normalized,8,1.9864366054534912
22,features.6,36,L2_normalized,9,2.029397964477539
22,features.6,36,L2_normalized,10,1.9474897384643555
22,features.6,36,L2_normalized,11,1.9976530075073242
22,features.6,36,L2_normalized,12,1.8806713819503784
22,features.6,36,L2_normalized,13,2.000985622406006
22,features.6,36,L2_normalized,14,1.915834903717041
22,features.6,36,L2_normalized,15,2.0351955890655518
22,features.6,36,L2_normalized,16,2.0077669620513916
22,features.6,36,L2_normalized,17,2.3383922576904297
22,features.6,36,L2_normalized,18,2.0537984371185303
22,features.6,36,L2_normalized,19,2.15046763420105
22,features.6,36,L2_normalized,20,2.0042130947113037
22,features.6,36,L2_normalized,21,2.0091142654418945
22,features.6,36,L2_normalized,22,1.9425771236419678
22,features.6,36,L2_normalized,23,2.0741331577301025
22,features.6,36,L2_normalized,24,2.095324754714966
22,features.6,36,L2_normalized,25,1.9865654706954956
22,features.6,36,L2_normalized,26,2.2335050106048584
22,features.6,36,L2_normalized,27,2.1544041633605957
22,features.6,36,L2_normalized,28,1.970556378364563
22,features.6,36,L2_normalized,29,2.6416819095611572
22,features.6,36,cosine,0,0.008770262822508812
22,features.6,36,cosine,1,0.006885878276079893
22,features.6,36,cosine,2,-0.004672321490943432
22,features.6,36,cosine,3,-0.0005717484746128321
22,features.6,36,cosine,4,0.028739670291543007
22,features.6,36,cosine,5,-0.0010276383254677057
22,features.6,36,cosine,6,-0.002915493445470929
22,features.6,36,cosine,7,-0.009516645222902298
22,features.6,36,cosine,8,0.020043859258294106
22,features.6,36,cosine,9,0.039519403129816055
22,features.6,36,cosine,10,0.0612216591835022
22,features.6,36,cosine,11,0.013645907863974571
22,features.6,36,cosine,12,0.05967354774475098
22,features.6,36,cosine,13,0.00118689623195678
22,features.6,36,cosine,14,0.06577210873365402
22,features.6,36,cosine,15,0.00885070487856865
22,features.6,36,cosine,16,0.008641879074275494
22,features.6,36,cosine,17,-0.011602862738072872
22,features.6,36,cosine,18,-0.0030221682973206043
22,features.6,36,cosine,19,-0.0009504337795078754
22,features.6,36,cosine,20,0.009134126827120781
22,features.6,36,cosine,21,0.021448619663715363
22,features.6,36,cosine,22,0.03709639608860016
22,features.6,36,cosine,23,-0.0013556142803281546
22,features.6,36,cosine,24,0.03282604366540909
22,features.6,36,cosine,25,0.019212251529097557
22,features.6,36,cosine,26,0.05024045705795288
22,features.6,36,cosine,27,0.04491177201271057
22,features.6,36,cosine,28,0.02040206827223301
22,features.6,36,cosine,29,0.024870937690138817
22,features.7.0,37,L2,0,107592.7109375
22,features.7.0,37,L2,1,88864.140625
22,features.7.0,37,L2,2,79046.7421875
22,features.7.0,37,L2,3,154517.03125
22,features.7.0,37,L2,4,113650.3203125
22,features.7.0,37,L2,5,129054.1796875
22,features.7.0,37,L2,6,116688.375
22,features.7.0,37,L2,7,112411.7578125
22,features.7.0,37,L2,8,147997.125
22,features.7.0,37,L2,9,119131.53125
22,features.7.0,37,L2,10,92618.7109375
22,features.7.0,37,L2,11,125154.0703125
22,features.7.0,37,L2,12,145048.40625
22,features.7.0,37,L2,13,108028.3671875
22,features.7.0,37,L2,14,83378.1640625
22,features.7.0,37,L2,15,123168.3984375
22,features.7.0,37,L2,16,132841.421875
22,features.7.0,37,L2,17,114578.5546875
22,features.7.0,37,L2,18,116430.9609375
22,features.7.0,37,L2,19,106645.640625
22,features.7.0,37,L2,20,91875.421875
22,features.7.0,37,L2,21,129425.265625
22,features.7.0,37,L2,22,102425.9609375
22,features.7.0,37,L2,23,122760.15625
22,features.7.0,37,L2,24,83031.9296875
22,features.7.0,37,L2,25,100910.671875
22,features.7.0,37,L2,26,90692.09375
22,features.7.0,37,L2,27,106890.9609375
22,features.7.0,37,L2,28,151756.390625
22,features.7.0,37,L2,29,108869.5703125
22,features.7.0,37,L2_normalized,0,1.9816844463348389
22,features.7.0,37,L2_normalized,1,2.2876367568969727
22,features.7.0,37,L2_normalized,2,2.1470651626586914
22,features.7.0,37,L2_normalized,3,1.9936784505844116
22,features.7.0,37,L2_normalized,4,2.065469980239868
22,features.7.0,37,L2_normalized,5,2.0082292556762695
22,features.7.0,37,L2_normalized,6,2.1607539653778076
22,features.7.0,37,L2_normalized,7,2.084608793258667
22,features.7.0,37,L2_normalized,8,2.006197690963745
22,features.7.0,37,L2_normalized,9,2.0390613079071045
22,features.7.0,37,L2_normalized,10,1.9563827514648438
22,features.7.0,37,L2_normalized,11,2.0088751316070557
22,features.7.0,37,L2_normalized,12,1.8954921960830688
22,features.7.0,37,L2_normalized,13,2.0089776515960693
22,features.7.0,37,L2_normalized,14,1.9047318696975708
22,features.7.0,37,L2_normalized,15,2.051011085510254
22,features.7.0,37,L2_normalized,16,2.0140366554260254
22,features.7.0,37,L2_normalized,17,2.3586933612823486
22,features.7.0,37,L2_normalized,18,2.0514326095581055
22,features.7.0,37,L2_normalized,19,2.178776979446411
22,features.7.0,37,L2_normalized,20,2.0096826553344727
22,features.7.0,37,L2_normalized,21,1.996358036994934
22,features.7.0,37,L2_normalized,22,1.932337999343872
22,features.7.0,37,L2_normalized,23,2.0922203063964844
22,features.7.0,37,L2_normalized,24,2.125025749206543
22,features.7.0,37,L2_normalized,25,1.9864906072616577
22,features.7.0,37,L2_normalized,26,2.2707698345184326
22,features.7.0,37,L2_normalized,27,2.1811726093292236
22,features.7.0,37,L2_normalized,28,1.986362099647522
22,features.7.0,37,L2_normalized,29,2.6428756713867188
22,features.7.0,37,cosine,0,0.011371372267603874
22,features.7.0,37,cosine,1,0.008464579470455647
22,features.7.0,37,cosine,2,-0.00035734614357352257
22,features.7.0,37,cosine,3,0.0035453452728688717
22,features.7.0,37,cosine,4,0.028820954263210297
22,features.7.0,37,cosine,5,-0.0033969380892813206
22,features.7.0,37,cosine,6,-0.005149568431079388
22,features.7.0,37,cosine,7,-0.008605887182056904
22,features.7.0,37,cosine,8,0.015649007633328438
22,features.7.0,37,cosine,9,0.039192475378513336
22,features.7.0,37,cosine,10,0.05828695744276047
22,features.7.0,37,cosine,11,0.014071283861994743
22,features.7.0,37,cosine,12,0.052346788346767426
22,features.7.0,37,cosine,13,-0.0005142526933923364
22,features.7.0,37,cosine,14,0.06378349661827087
22,features.7.0,37,cosine,15,0.009984517470002174
22,features.7.0,37,cosine,16,0.012321392074227333
22,features.7.0,37,cosine,17,-0.009297944605350494
22,features.7.0,37,cosine,18,0.0009974101558327675
22,features.7.0,37,cosine,19,0.0012493100948631763
22,features.7.0,37,cosine,20,0.012252996675670147
22,features.7.0,37,cosine,21,0.02235284633934498
22,features.7.0,37,cosine,22,0.03866792842745781
22,features.7.0,37,cosine,23,-0.0049005066975951195
22,features.7.0,37,cosine,24,0.03534995764493942
22,features.7.0,37,cosine,25,0.019171521067619324
22,features.7.0,37,cosine,26,0.04930542781949043
22,features.7.0,37,cosine,27,0.044329628348350525
22,features.7.0,37,cosine,28,0.013385964557528496
22,features.7.0,37,cosine,29,0.026762863621115685
22,features.7.1,38,L2,0,111701.359375
22,features.7.1,38,L2,1,89942.2578125
22,features.7.1,38,L2,2,82113.1484375
22,features.7.1,38,L2,3,160246.484375
22,features.7.1,38,L2,4,115890.7734375
22,features.7.1,38,L2,5,129760.0546875
22,features.7.1,38,L2,6,117532.8984375
22,features.7.1,38,L2,7,111989.046875
22,features.7.1,38,L2,8,151611.28125
22,features.7.1,38,L2,9,124368.0703125
22,features.7.1,38,L2,10,90547.0859375
22,features.7.1,38,L2,11,129312.2734375
22,features.7.1,38,L2,12,158766.9375
22,features.7.1,38,L2,13,119415.59375
22,features.7.1,38,L2,14,84030.2734375
22,features.7.1,38,L2,15,129300.0234375
22,features.7.1,38,L2,16,136182.0625
22,features.7.1,38,L2,17,117532.8359375
22,features.7.1,38,L2,18,118611.546875
22,features.7.1,38,L2,19,113954.7421875
22,features.7.1,38,L2,20,92918.1171875
22,features.7.1,38,L2,21,130859.8359375
22,features.7.1,38,L2,22,103286.6796875
22,features.7.1,38,L2,23,123376.7109375
22,features.7.1,38,L2,24,86662.765625
22,features.7.1,38,L2,25,102603.1640625
22,features.7.1,38,L2,26,100824.078125
22,features.7.1,38,L2,27,114230.65625
22,features.7.1,38,L2,28,161945.1875
22,features.7.1,38,L2,29,114602.1875
22,features.7.1,38,L2_normalized,0,1.9979242086410522
22,features.7.1,38,L2_normalized,1,2.3115835189819336
22,features.7.1,38,L2_normalized,2,2.1915242671966553
22,features.7.1,38,L2_normalized,3,1.9922332763671875
22,features.7.1,38,L2_normalized,4,2.086777687072754
22,features.7.1,38,L2_normalized,5,2.0068042278289795
22,features.7.1,38,L2_normalized,6,2.1862857341766357
22,features.7.1,38,L2_normalized,7,2.0985734462738037
22,features.7.1,38,L2_normalized,8,2.0335774421691895
22,features.7.1,38,L2_normalized,9,2.050626277923584
22,features.7.1,38,L2_normalized,10,1.9603791236877441
22,features.7.1,38,L2_normalized,11,2.044448137283325
22,features.7.1,38,L2_normalized,12,1.906936764717102
22,features.7.1,38,L2_normalized,13,2.0282609462738037
22,features.7.1,38,L2_normalized,14,1.88503897190094
22,features.7.1,38,L2_normalized,15,2.105689764022827
22,features.7.1,38,L2_normalized,16,2.051708698272705
22,features.7.1,38,L2_normalized,17,2.4029529094696045
22,features.7.1,38,L2_normalized,18,2.0554847717285156
22,features.7.1,38,L2_normalized,19,2.2340939044952393
22,features.7.1,38,L2_normalized,20,2.0344178676605225
22,features.7.1,38,L2_normalized,21,1.9856595993041992
22,features.7.1,38,L2_normalized,22,1.9264072179794312
22,features.7.1,38,L2_normalized,23,2.091158628463745
22,features.7.1,38,L2_normalized,24,2.194124221801758
22,features.7.1,38,L2_normalized,25,1.9854785203933716
22,features.7.1,38,L2_normalized,26,2.382749557495117
22,features.7.1,38,L2_normalized,27,2.224321126937866
22,features.7.1,38,L2_normalized,28,1.9787224531173706
22,features.7.1,38,L2_normalized,29,2.7058229446411133
22,features.7.1,38,cosine,0,0.011128349229693413
22,features.7.1,38,cosine,1,0.00784186739474535
22,features.7.1,38,cosine,2,0.00043624662794172764
22,features.7.1,38,cosine,3,0.004537218250334263
22,features.7.1,38,cosine,4,0.02759060636162758
22,features.7.1,38,cosine,5,-0.0031029873061925173
22,features.7.1,38,cosine,6,-0.005630012135952711
22,features.7.1,38,cosine,7,-0.006365856155753136
22,features.7.1,38,cosine,8,0.01175366248935461
22,features.7.1,38,cosine,9,0.04326404631137848
22,features.7.1,38,cosine,10,0.05817544460296631
22,features.7.1,38,cosine,11,0.009546513669192791
22,features.7.1,38,cosine,12,0.04715254157781601
22,features.7.1,38,cosine,13,-0.0016379401786252856
22,features.7.1,38,cosine,14,0.06596016883850098
22,features.7.1,38,cosine,15,0.0070259119383990765
22,features.7.1,38,cosine,16,0.012228652834892273
22,features.7.1,38,cosine,17,-0.005152554716914892
22,features.7.1,38,cosine,18,0.0026031823363155127
22,features.7.1,38,cosine,19,0.0007018952164798975
22,features.7.1,38,cosine,20,0.0076441955752670765
22,features.7.1,38,cosine,21,0.02107757329940796
22,features.7.1,38,cosine,22,0.037001509219408035
22,features.7.1,38,cosine,23,-0.007742547430098057
22,features.7.1,38,cosine,24,0.028747456148266792
22,features.7.1,38,cosine,25,0.018431227654218674
22,features.7.1,38,cosine,26,0.04482410103082657
22,features.7.1,38,cosine,27,0.043196287006139755
22,features.7.1,38,cosine,28,0.014352407306432724
22,features.7.1,38,cosine,29,0.023028649389743805
22,features.7.2,39,L2,0,116097.5
22,features.7.2,39,L2,1,92239.6640625
22,features.7.2,39,L2,2,84546.921875
22,features.7.2,39,L2,3,164241.0625
22,features.7.2,39,L2,4,119628.140625
22,features.7.2,39,L2,5,130961.1796875
22,features.7.2,39,L2,6,119393.1953125
22,features.7.2,39,L2,7,110659.0234375
22,features.7.2,39,L2,8,154255.421875
22,features.7.2,39,L2,9,131312.515625
22,features.7.2,39,L2,10,88714.390625
22,features.7.2,39,L2,11,136163.25
22,features.7.2,39,L2,12,169796.15625
22,features.7.2,39,L2,13,128726.15625
22,features.7.2,39,L2,14,86215.5546875
22,features.7.2,39,L2,15,132226.953125
22,features.7.2,39,L2,16,138083.9375
22,features.7.2,39,L2,17,121219.9140625
22,features.7.2,39,L2,18,122843.9609375
22,features.7.2,39,L2,19,120974.1484375
22,features.7.2,39,L2,20,96263.1640625
22,features.7.2,39,L2,21,132572.53125
22,features.7.2,39,L2,22,104631.7578125
22,features.7.2,39,L2,23,125453.28125
22,features.7.2,39,L2,24,89115.0234375
22,features.7.2,39,L2,25,105974.7890625
22,features.7.2,39,L2,26,105568.453125
22,features.7.2,39,L2,27,123434.9453125
22,features.7.2,39,L2,28,171886.0
22,features.7.2,39,L2,29,122446.703125
22,features.7.2,39,L2_normalized,0,2.0200865268707275
22,features.7.2,39,L2_normalized,1,2.3408217430114746
22,features.7.2,39,L2_normalized,2,2.2284934520721436
22,features.7.2,39,L2_normalized,3,1.9928711652755737
22,features.7.2,39,L2_normalized,4,2.108856439590454
22,features.7.2,39,L2_normalized,5,2.008443593978882
22,features.7.2,39,L2_normalized,6,2.2181410789489746
22,features.7.2,39,L2_normalized,7,2.1028308868408203
22,features.7.2,39,L2_normalized,8,2.055283784866333
22,features.7.2,39,L2_normalized,9,2.0759434700012207
22,features.7.2,39,L2_normalized,10,1.9658007621765137
22,features.7.2,39,L2_normalized,11,2.0767037868499756
22,features.7.2,39,L2_normalized,12,1.915122151374817
22,features.7.2,39,L2_normalized,13,2.0456836223602295
22,features.7.2,39,L2_normalized,14,1.876814603805542
22,features.7.2,39,L2_normalized,15,2.133643388748169
22,features.7.2,39,L2_normalized,16,2.091397285461426
22,features.7.2,39,L2_normalized,17,2.442906379699707
22,features.7.2,39,L2_normalized,18,2.0655806064605713
22,features.7.2,39,L2_normalized,19,2.28586745262146
22,features.7.2,39,L2_normalized,20,2.044262409210205
22,features.7.2,39,L2_normalized,21,1.980247974395752
22,features.7.2,39,L2_normalized,22,1.92951238155365
22,features.7.2,39,L2_normalized,23,2.0851616859436035
22,features.7.2,39,L2_normalized,24,2.2492592334747314
22,features.7.2,39,L2_normalized,25,1.9941054582595825
22,features.7.2,39,L2_normalized,26,2.4433608055114746
22,features.7.2,39,L2_normalized,27,2.273686647415161
22,features.7.2,39,L2_normalized,28,1.9782301187515259
22,features.7.2,39,L2_normalized,29,2.791081428527832
22,features.7.2,39,cosine,0,0.0111763970926404
22,features.7.2,39,cosine,1,0.004343679174780846
22,features.7.2,39,cosine,2,0.002350559923797846
22,features.7.2,39,cosine,3,0.004685127176344395
22,features.7.2,39,cosine,4,0.025977211073040962
22,features.7.2,39,cosine,5,-0.004044124390929937
22,features.7.2,39,cosine,6,-0.00605206610634923
22,features.7.2,39,cosine,7,-0.0019331974908709526
22,features.7.2,39,cosine,8,0.010390412993729115
22,features.7.2,39,cosine,9,0.03983292728662491
22,features.7.2,39,cosine,10,0.057985883206129074
22,features.7.2,39,cosine,11,0.005924596451222897
22,features.7.2,39,cosine,12,0.0430588498711586
22,features.7.2,39,cosine,13,-0.0023094567004591227
22,features.7.2,39,cosine,14,0.06774744391441345
22,features.7.2,39,cosine,15,0.007821032777428627
22,features.7.2,39,cosine,16,0.008672943338751793
22,features.7.2,39,cosine,17,-0.0038129747845232487
22,features.7.2,39,cosine,18,0.0001137938816100359
22,features.7.2,39,cosine,19,0.0006365275476127863
22,features.7.2,39,cosine,20,0.007532746531069279
22,features.7.2,39,cosine,21,0.019574230536818504
22,features.7.2,39,cosine,22,0.0356837697327137
22,features.7.2,39,cosine,23,-0.0084174033254385
22,features.7.2,39,cosine,24,0.021808650344610214
22,features.7.2,39,cosine,25,0.014740183018147945
22,features.7.2,39,cosine,26,0.038427554070949554
22,features.7.2,39,cosine,27,0.04155207425355911
22,features.7.2,39,cosine,28,0.013581042177975178
22,features.7.2,39,cosine,29,0.022417111322283745
22,classifier,40,L2,0,2078.402587890625
22,classifier,40,L2,1,1517.2484130859375
22,classifier,40,L2,2,3453.463623046875
22,classifier,40,L2,3,3452.70068359375
22,classifier,40,L2,4,3437.95263671875
22,classifier,40,L2,5,2374.138427734375
22,classifier,40,L2,6,3308.706298828125
22,classifier,40,L2,7,2640.024169921875
22,classifier,40,L2,8,2900.264892578125
22,classifier,40,L2,9,2984.49169921875
22,classifier,40,L2,10,1334.35107421875
22,classifier,40,L2,11,3198.664306640625
22,classifier,40,L2,12,6278.4755859375
22,classifier,40,L2,13,5291.85888671875
22,classifier,40,L2,14,1540.8988037109375
22,classifier,40,L2,15,4887.53759765625
22,classifier,40,L2,16,3526.30078125
22,classifier,40,L2,17,3737.927978515625
22,classifier,40,L2,18,2631.362060546875
22,classifier,40,L2,19,2845.690673828125
22,classifier,40,L2,20,5020.27783203125
22,classifier,40,L2,21,1923.331298828125
22,classifier,40,L2,22,3908.1904296875
22,classifier,40,L2,23,2198.29150390625
22,classifier,40,L2,24,1603.4814453125
22,classifier,40,L2,25,1957.7745361328125
22,classifier,40,L2,26,4001.8896484375
22,classifier,40,L2,27,1807.3636474609375
22,classifier,40,L2,28,5718.99169921875
22,classifier,40,L2,29,3884.088623046875
22,classifier,40,L2_normalized,0,1.9971016645431519
22,classifier,40,L2_normalized,1,2.068869113922119
22,classifier,40,L2_normalized,2,2.8615357875823975
22,classifier,40,L2_normalized,3,2.018378734588623
22,classifier,40,L2_normalized,4,2.072380781173706
22,classifier,40,L2_normalized,5,1.7851858139038086
22,classifier,40,L2_normalized,6,2.272632360458374
22,classifier,40,L2_normalized,7,2.13482666015625
22,classifier,40,L2_normalized,8,1.9957062005996704
22,classifier,40,L2_normalized,9,1.648403286933899
22,classifier,40,L2_normalized,10,1.984118938446045
22,classifier,40,L2_normalized,11,2.118089437484741
